Kategorie;Funktion;Produkt;Kurzbeschreibung;Synonyme;Beschreibung;ORBIS U Technologie?;ORBIS U Spezifkation;Orbis U Docker Compose;Service Names;OAS Technologie?;OAS Spezifikation;JAIF Technologie?;ORBIS Mobile Technologie?;Bemerkung;Notwendige Drittprodukte;Produkt Ansprechpartner;Applikations-Support Dedalus;Technische Spezifikation;Kurzfunktions-beschreibung;AMS SIP RfC;Lizenz;Released for Sale;Released for Delivery;PL-Leitfaden;ORBIS Roadmap;History;Geändert am
ORBIS;ENDO MPPS Datenübernahme;;;;ORBIS Endoskopie Funktion;Nein;;;;Nein;;Nein;Nein;"ORBIS CPL Technologie
DICOM MPPS Datenübernahme setzt DIIT Dienstleistungen zur Integration voraus";;Stefan Schlüter;Nein;;;;ENDO_MPPS 9627;;Nein;;;"<a href=""javascript:apex.theme42.dialog('\u002Fords\u002Fr\u002Fcmdb\u002Fpmone\u002Fhistorie?p18_id=1161454\u0026session=14068159173354\u0026cs=381QcvN9kxY7MAfwKn5d-LYYRrUX3tShRPqcICaqWCfvdjVbvwpvvMt7gZ0Zstc3yOZKnPOq39xnZlESlXqcfyg\u0026dialogCs=gLb97jFq4Asj5UZI3-lY8CwCesHQyB-RWhjJV1aqnI41RNPh7ROQpDtu1bGF5RlXXqR-mb-aBweJtBgnvQF8gw',{title:'Historie',h:'auto',w:'720',mxw:'960',modal:true,dialog:null,dlgCls:'t-Dialog-page--standard '+''},'','#R1_PRODUCTS')""><i class=""fa fa-archive""></i></a>";04.11.2022 11:14
ORBIS;ORBIS Digital Signing Pad;;;Signatur Pad;Digitale Unterschrift in ORBIS;Nein;;;;Nein;;Nein;;Freigabe nur mit bestimmten Wacom Pads. Direkte Integration in ORBIS (Formulare);;Christoph Fixl;;"<a href=""https://livelink.agfa.net/Livelink/livelink.exe?func=ll&objaction=overview&objid=70697388"""" target=""_blank"">70697388 </a>";"<a href=""https://livelink.agfa.net/Livelink/livelink.exe?func=ll&objaction=overview&objid=65378388"""" target=""_blank"">65378388 </a>";20191024-0000002-0000748;;;;;;;03.12.2021 13:21
ORBIS;ORBIS U Pflege Regeleditor;Pflege;;;Automatische Ableitung von pflegerischen Problemen/Maßnahmen aus Assessments nach kundenspezifischen Regeln;Ja;assessments/ CustInst.: Nein<br>interventions/ CustInst.: Nein;;;Nein;;Nein;Nein;"benötigt ""Interventions und Assessments"" Container";;Simone Schneider, Michael Reiter;Nein;;"<a href=""https://livelink.agfa.net/Livelink/livelink.exe?func=ll&objaction=overview&objid=76100279"""" target=""_blank"">76100279 </a>";Kein RfC;NURS_U_PROPOSAL (3453);Ja;Ja;Ja;Ja;"<a href=""javascript:apex.theme42.dialog('\u002Fords\u002Fr\u002Fcmdb\u002Fpmone\u002Fhistorie?p18_id=1392126\u0026session=14068159173354\u0026cs=3A42I4D8fw8iyiS45OQjMGhAjboz6e2Kn_pk0_pCD4GEXLJFacs62OQfsJ2gQh4rjwpaD5uA9iKydkiyBb4ebPg\u0026dialogCs=gLb97jFq4Asj5UZI3-lY8CwCesHQyB-RWhjJV1aqnI41RNPh7ROQpDtu1bGF5RlXXqR-mb-aBweJtBgnvQF8gw',{title:'Historie',h:'auto',w:'720',mxw:'960',modal:true,dialog:null,dlgCls:'t-Dialog-page--standard '+''},'','#R1_PRODUCTS')""><i class=""fa fa-archive""></i></a>";03.03.2026 12:54
ORBIS;ORBIS Order Manager;;;CPOE;"DUPLIKAT zu ""ORBIS CPOE""???";Ja;orbis-4u/ CustInst.: Nein<br>order-manager/ CustInst.: Nein<br>udoc-configurator/ CustInst.: Nein<br>application-frame/ CustInst.: Nein<br>my-patients/ CustInst.: Nein;docker-compose-order-manager.yml;;Nein;;Nein;Nein;früher über OAS realisiert;;Marcus Muth;Nein;;;Kein RfC;"CPOE_NURSING (9421)
CPOE (8915)";Nein;Nein;;Nein;"<a href=""javascript:apex.theme42.dialog('\u002Fords\u002Fr\u002Fcmdb\u002Fpmone\u002Fhistorie?p18_id=1392109\u0026session=14068159173354\u0026cs=3amEHWCh1l3co-M5pzmKpnK0R_O9NfsRnTwnoz0cdB5avHxupkNlH3tYifs-JYgSG231jKnsjPSGIUsJr_aEOuA\u0026dialogCs=gLb97jFq4Asj5UZI3-lY8CwCesHQyB-RWhjJV1aqnI41RNPh7ROQpDtu1bGF5RlXXqR-mb-aBweJtBgnvQF8gw',{title:'Historie',h:'auto',w:'720',mxw:'960',modal:true,dialog:null,dlgCls:'t-Dialog-page--standard '+''},'','#R1_PRODUCTS')""><i class=""fa fa-archive""></i></a>";03.03.2026 03:41
ORBIS;ORBIS U Frame Mobile;Mobile;U Frame Mobile;ORBIS Mobile Foundation;"Der Orbis U – Frame fasst die lizenzierten und installierten Einzelapplikationen eines ORBIS U – Systems in einer
responsiven Web-Applikation zusammen und stellt sie dem Anwender zur Nutzung auf Tablets zur Verfügung.";Ja;application-frame/ CustInst.: Nein<br>my-patients/ CustInst.: Nein<br>kafka/ CustInst.: Nein<br>security/ CustInst.: Nein<br>wrapper-installation/ CustInst.: Nein;docker-compose-wrapper-installation.yml, docker-compose-medicalrecord.yml;"application-frame/ CustInst.: Nein<br>kafka/ CustInst.: Nein<br>my-patients/ CustInst.: Nein<br>security/ CustInst.: Nein<br>wrapper-installation
/ CustInst.: Nein";Nein;;Nein;Ja;"""Nachfolger"" der ORBIS Mobile Edition (ME)
Vertriebslizenz bleibt: Mobile Foundation,
Basisfunktion KG in DE & CH im Preis inbegriffen, für AT ist U KG zu erwerben.
Freigabe mit 080441 ist ausschließlich für Apple iPad Tablet-App erteilt (nicht für den Betrieb im Desktop-Browser oder Wrapper), (Android Pilotierung geplant ab 84.43.04 1. HJ 2026)
seit der 08044208 ist die U KG inbegriffen. Kafka benötigt für die U KG.";;Martin Maier (Frame), Chris Fixl (KG), Stefan Grossmann, Fabian Holzer;Nein;;"<a href=""https://dedalus.interfacing.com/documents/details/D62BA8B3-8FDC-417E-87E4-F15F2CFED704?nodeType=DOCUMENT"""" target=""_blank"">D62BA8B3-8FDC-417E-87E4-F15F2CFED704 </a>";;"Vertriebslizenz ""Mobile Foundation"", MR4U (KG)";Ja;Ja;;Ja;"<a href=""javascript:apex.theme42.dialog('\u002Fords\u002Fr\u002Fcmdb\u002Fpmone\u002Fhistorie?p18_id=1298224\u0026session=14068159173354\u0026cs=3ZHeLU2lwnlRbQqptTSPOQyxRQmXsBgyhj5Q1BDhWNMkgxWoRkea-iazYC-cu8ZcQifPJFBsfJWbNTlRH4gJaxQ\u0026dialogCs=gLb97jFq4Asj5UZI3-lY8CwCesHQyB-RWhjJV1aqnI41RNPh7ROQpDtu1bGF5RlXXqR-mb-aBweJtBgnvQF8gw',{title:'Historie',h:'auto',w:'720',mxw:'960',modal:true,dialog:null,dlgCls:'t-Dialog-page--standard '+''},'','#R1_PRODUCTS')""><i class=""fa fa-archive""></i></a>";03.03.2026 04:56
ORBIS;ORBIS U Textbausteine;;;Text Macros 4 U, TM4U, TB - Text macros;"Textbausteine sind vorgefertigte Textblöcke, die auf Eingabefeldern von ORBIS Dokumenten das Verfassen von gleichlautendem Texten erleichtern. Transfern von CPL Textbausteinen auf U Testbausteine. In erster Stufe nur globale und benutzerspezifische Textbausteine.
Textbausteine sind in allen ORBIS-U Assessments einsetzbar, hierarchisch aufgebaut und mit eindeutigen Kürzeln versehen.";Ja;orbis-4u/ CustInst.: Nein<br>u-textmacros/ CustInst.: Ja;docker-compose-u-textmacros.yml;;Nein;;Nein;Nein;Kommt im Zusammenhang mit ORBIS U Assessments und dem Report Workplace zum Einsatz;;Christoph Fixl;Nein;;;;TM4U: ORBIS U Text Macros (60198);Nein;Nein;;Nein;"<a href=""javascript:apex.theme42.dialog('\u002Fords\u002Fr\u002Fcmdb\u002Fpmone\u002Fhistorie?p18_id=1564895\u0026session=14068159173354\u0026cs=31UPDzm-vxlesy9tYF5LXb0CF74IhcYS6XiqrwCJhI7I6aO58SCdz6kZEjYbqIof7fqxzcpRu9LrW1Y1EEVlwqA\u0026dialogCs=gLb97jFq4Asj5UZI3-lY8CwCesHQyB-RWhjJV1aqnI41RNPh7ROQpDtu1bGF5RlXXqR-mb-aBweJtBgnvQF8gw',{title:'Historie',h:'auto',w:'720',mxw:'960',modal:true,dialog:null,dlgCls:'t-Dialog-page--standard '+''},'','#R1_PRODUCTS')""><i class=""fa fa-archive""></i></a>";03.03.2026 03:26
ORBIS;ORBIS Aggressionsbogen;;;Aggression Questionaires;;Ja;;;;Nein;;Nein;Nein;;;Pascal Vette, Philipp Ruisinger;Nein;;;;60045;;Nein;;;"<a href=""javascript:apex.theme42.dialog('\u002Fords\u002Fr\u002Fcmdb\u002Fpmone\u002Fhistorie?p18_id=1459089\u0026session=14068159173354\u0026cs=3dkNwCp-NYfyV9URFxxxzvUpwYrvFUiNjVRAQ_T71urTh19p8g_JqETwRfMQDhZpWDqaXJi81ZWSE13M-MyqiZw\u0026dialogCs=gLb97jFq4Asj5UZI3-lY8CwCesHQyB-RWhjJV1aqnI41RNPh7ROQpDtu1bGF5RlXXqR-mb-aBweJtBgnvQF8gw',{title:'Historie',h:'auto',w:'720',mxw:'960',modal:true,dialog:null,dlgCls:'t-Dialog-page--standard '+''},'','#R1_PRODUCTS')""><i class=""fa fa-archive""></i></a>";19.01.2024 16:44
DIIT;ORBIS Herzkathederarbeitsplatz;;HKAP;;;Nein;;;;Nein;;Nein;Nein;;;Ralf Breuer;Nein;;;Kein RfC;;;;;;"<a href=""javascript:apex.theme42.dialog('\u002Fords\u002Fr\u002Fcmdb\u002Fpmone\u002Fhistorie?p18_id=1392148\u0026session=14068159173354\u0026cs=3s50ydcDE8AaJwFCbbusjsbObYIMjpfyPpvCpZBflemXUzkWiv_l6elCAn72bib9_9U1IHvUGFL9QIg8NNfQKmw\u0026dialogCs=gLb97jFq4Asj5UZI3-lY8CwCesHQyB-RWhjJV1aqnI41RNPh7ROQpDtu1bGF5RlXXqR-mb-aBweJtBgnvQF8gw',{title:'Historie',h:'auto',w:'720',mxw:'960',modal:true,dialog:null,dlgCls:'t-Dialog-page--standard '+''},'','#R1_PRODUCTS')""><i class=""fa fa-archive""></i></a>";10.12.2021 09:33
ORBIS;DRGW-MDKM Simulation;MedCo;Simulation von DRG und MDKM;Fallsimulation für DRG-Workplace;Anlegen von Simulationen im DRGW und im MDK Monitor;Ja;drg-simulation/ CustInst.: Nein;docker-compose-drg-simulation.yml;drg-simulation/ CustInst.: Nein;Nein;;Nein;Nein;;;Lisa Peters, Andreas Seewald;Nein;;;;"MDKM-S: 9922
DRGW-S: 60019";Ja;Ja;;Ja;"<a href=""javascript:apex.theme42.dialog('\u002Fords\u002Fr\u002Fcmdb\u002Fpmone\u002Fhistorie?p18_id=1669930\u0026session=14068159173354\u0026cs=3JihPx7ms6x4zi8ZwDy_HwmZNtLzhR2K8g0HtGN8P6nTAQ4YfhzhbjFW8HJPJFuyNeDwrk9MCV6lTL-ILhl559Q\u0026dialogCs=gLb97jFq4Asj5UZI3-lY8CwCesHQyB-RWhjJV1aqnI41RNPh7ROQpDtu1bGF5RlXXqR-mb-aBweJtBgnvQF8gw',{title:'Historie',h:'auto',w:'720',mxw:'960',modal:true,dialog:null,dlgCls:'t-Dialog-page--standard '+''},'','#R1_PRODUCTS')""><i class=""fa fa-archive""></i></a>";03.03.2026 12:42
ORBIS;Diamant Finanzbuchhaltung;FiBu;DIAM;Diamant Finanzbuchhaltung;Anbindung der ORBIS Nebenbuchhaltungen einer Einrichtung an die Diamant/4 Finanzbuchhaltung;Ja;orbis-costacounting/ CustInst.: Nein<br>erpsi-4u/ CustInst.: Nein<br>erpsi-u/ CustInst.: Nein<br>orbis-costing/ CustInst.: Nein;docker-compose-orbis-costaccounting.yml docker-compose-orbis-costing.yml docker-compose-erpsi-u.yml;erpsi-4u/ CustInst.: Nein<br>erpsi-u/ CustInst.: Nein<br>orbis-costaccounting/ CustInst.: Nein<br>orbis-costing/ CustInst.: Nein;Nein;;Nein;Nein;Schnittstelle zu ORBIS über ORBIS U Container (ERPSI, Costaccounting, Costing);Diamant Fibu;Tanja Hindemith, Michaela Kuhn;Nein;"<a href=""https://livelink.agfa.net/Livelink/livelink.exe?func=ll&objaction=overview&objid=2AB51346-D155-45D9-9DAE-A4DE03D84DF3"""" target=""_blank"">2AB51346-D155-45D9-9DAE-A4DE03D84DF3 </a>";"<a href=""https://dedalus.interfacing.com/documents/details/DOC-643989?nodeType=DOCUMENT"""" target=""_blank"">DOC-643989 </a>";;FKMS 7520;Ja;Ja;;;"<a href=""javascript:apex.theme42.dialog('\u002Fords\u002Fr\u002Fcmdb\u002Fpmone\u002Fhistorie?p18_id=1259773\u0026session=14068159173354\u0026cs=3C7F_xwNYFC4Gfx4jHRMAeSFqi5vwdGEDPehtNNeeYDscop6B_qGN9VWbjXhLZps7J8YicQxWqFlhDxpzJyhftw\u0026dialogCs=gLb97jFq4Asj5UZI3-lY8CwCesHQyB-RWhjJV1aqnI41RNPh7ROQpDtu1bGF5RlXXqR-mb-aBweJtBgnvQF8gw',{title:'Historie',h:'auto',w:'720',mxw:'960',modal:true,dialog:null,dlgCls:'t-Dialog-page--standard '+''},'','#R1_PRODUCTS')""><i class=""fa fa-archive""></i></a>";21.01.2026 15:15
ORBIS;ORBIS Schnittstelle Endoskopie-Aufbereitung;;;;;Nein;;;;Nein;;Nein;;Schnittstelleüber eigenen Windows VM mit eigenem Dienst;;;;;;Kein RfC;;;;;;;06.12.2021 07:26
ORBIS;eBilanzKit;;;E+S Web eBilanz;Erweiterte Funktion in E+S Web;;;;;;;;;Drittprodukt in Zusammenhang mit E + S Web;;Tanja Hindemith;;"<a href=""https://livelink.agfa.net/Livelink/livelink.exe?func=ll&objaction=overview&objid=61121124"""" target=""_blank"">61121124 </a>";;"20170907-0002-004379
20181102-0002-005096";;;;;;;03.12.2021 13:21
ORBIS;ORBIS MedCo;MedCo;MedCo-Dashboard;MedCo Dashboard, MedCo4U;DRG Controller Dashboard und Fallisten.;Ja;orbis-4u/ CustInst.: Nein<br>medco-dashboard/ CustInst.: Nein;docker-compose-asco.yml;medco-dashboard/ CustInst.: Nein<br>orbis-4u/ CustInst.: Nein;Nein;;Nein;Nein;Bei ASCO Kunden: Erweiterung ASCO Container Installation und Erstellung notwendiger DB-Objekte, sowie Import .set.;;Timo Abbt, Tobias Leidinger;Nein;;;Kein RfC;;;Ja;;;"<a href=""javascript:apex.theme42.dialog('\u002Fords\u002Fr\u002Fcmdb\u002Fpmone\u002Fhistorie?p18_id=1392104\u0026session=14068159173354\u0026cs=3T_RQ4SGAhdcwhmSB1T8_TH2_R5mW9hL0JjPPrKz9FrnQRR9xMpTEAV2A_pGxSkKej3czo-tx9fELoWoimsTWsQ\u0026dialogCs=gLb97jFq4Asj5UZI3-lY8CwCesHQyB-RWhjJV1aqnI41RNPh7ROQpDtu1bGF5RlXXqR-mb-aBweJtBgnvQF8gw',{title:'Historie',h:'auto',w:'720',mxw:'960',modal:true,dialog:null,dlgCls:'t-Dialog-page--standard '+''},'','#R1_PRODUCTS')""><i class=""fa fa-archive""></i></a>";19.11.2024 17:11
ORBIS;ORBIS U PDF Server;;PDF Server;;;Ja;pdf-server/ CustInst.: Nein;docker-compose-pdf-server.yml;pdf-server/ CustInst.: Nein;Nein;;Nein;Nein;;;;Nein;;;;;;Nein;;;"<a href=""javascript:apex.theme42.dialog('\u002Fords\u002Fr\u002Fcmdb\u002Fpmone\u002Fhistorie?p18_id=1312815\u0026session=14068159173354\u0026cs=37_YqkN9Ho0u9FhhNcxJcI_RSdgzGJfUf4yEdX1kPGfaHVpZy1b7s78qpoC5ghnkSoxsHPA2BH3vKJzUuHC1z7Q\u0026dialogCs=gLb97jFq4Asj5UZI3-lY8CwCesHQyB-RWhjJV1aqnI41RNPh7ROQpDtu1bGF5RlXXqR-mb-aBweJtBgnvQF8gw',{title:'Historie',h:'auto',w:'720',mxw:'960',modal:true,dialog:null,dlgCls:'t-Dialog-page--standard '+''},'','#R1_PRODUCTS')""><i class=""fa fa-archive""></i></a>";19.11.2024 15:50
ORBIS;ORBIS ICU-Manager;;;ICU/MEGS;Intensive Care;Nein;;;;Nein;;Nein;Nein;;;Thomas Schwan;;;;Kein RfC;;;;;;;03.12.2021 13:17
HYD;HYDMedia Annotations;;U_ANNOTATIONS;DMS Annotations, DMSViewer;;Ja;annotations/ CustInst.: Nein;;;Nein;;Nein;Nein;;;Jürgen Wassermann;Nein;;;Kein RfC;;;Nein;;;"<a href=""javascript:apex.theme42.dialog('\u002Fords\u002Fr\u002Fcmdb\u002Fpmone\u002Fhistorie?p18_id=1392144\u0026session=14068159173354\u0026cs=311P8kPsI6g7mBrjsTOceqA3HAgAvVVZunkZt9YLhAUmN3Exar1EvpH-Po7waF05IT0k5DtWewsEML6NMLlkURw\u0026dialogCs=gLb97jFq4Asj5UZI3-lY8CwCesHQyB-RWhjJV1aqnI41RNPh7ROQpDtu1bGF5RlXXqR-mb-aBweJtBgnvQF8gw',{title:'Historie',h:'auto',w:'720',mxw:'960',modal:true,dialog:null,dlgCls:'t-Dialog-page--standard '+''},'','#R1_PRODUCTS')""><i class=""fa fa-archive""></i></a>";01.06.2023 08:18
ORBIS;ORBIS U Klinische Diagnosen und Probleme;Clinical Services;CLPB;"Diagnosen und Probleme, ORBIS U Problemliste; Klinische Problemliste, Clinical Problems & Diagnoses";Strukturierte Diagnosen und unspezifische Probleme zentral erfassen, managen und klinisch sortieren. Optionale Schnelleingabe auch direkt aus Formularen. (NICE Composer und U-Docs);Ja;clinical-problems/ CustInst.: Nein<br>orbis-4u/ CustInst.: Nein<br>search/ CustInst.: Nein;docker-compose-clinical-problems.yml, docker-compose-search.yml;clinical-problems/ CustInst.: Nein;Nein;;Nein;Ja;;;Wilhelm Penkaitis, Hans Katzenberger;Nein;;;;CLIN-PROB: ORBIS Clinical Problems (9911);Ja;Ja;;Ja;"<a href=""javascript:apex.theme42.dialog('\u002Fords\u002Fr\u002Fcmdb\u002Fpmone\u002Fhistorie?p18_id=1161456\u0026session=14068159173354\u0026cs=3T-w1nyHeXM0dApOw_DdZoDIBFSqt8ECcxWN3387snRqkPqkwelJBK4Hwq0LjdYSuAO7QO_UJYFwOeFpyOzFUsg\u0026dialogCs=gLb97jFq4Asj5UZI3-lY8CwCesHQyB-RWhjJV1aqnI41RNPh7ROQpDtu1bGF5RlXXqR-mb-aBweJtBgnvQF8gw',{title:'Historie',h:'auto',w:'720',mxw:'960',modal:true,dialog:null,dlgCls:'t-Dialog-page--standard '+''},'','#R1_PRODUCTS')""><i class=""fa fa-archive""></i></a>";03.03.2026 12:41
ORBIS;Dedalus Medical Device Interface (DMDI/MEGS) / Vitaldatenübernahme (LIGHT);;;Dedalus Medical Device Interface (DMDI);"Fallbegleitendes Monitoring (egal auf welcher Station ein Patient liegt)

Phase 2 (Dedalus Medical Device Interface (DMDI) - LIGHT):
- kontinuierliche Datenübernahme von Medizingeräten (bestimmte)
-> MEGS Nachfolge-Produkt";Nein;;;;Nein;;Nein;Nein;"Voraussetzungen: 
- MEGS System
- Observation-App
- Apache Kafka (besonderer Kafka !)";;;Nein;;"<a href=""https://dedalus.interfacing.com/documents/details/C4BB29D3-DF1D-4C3D-8621-AFBCFE900BC4?nodeType=DOCUMENT"""" target=""_blank"">C4BB29D3-DF1D-4C3D-8621-AFBCFE900BC4 </a>";;;Nein;Nein;;;"<a href=""javascript:apex.theme42.dialog('\u002Fords\u002Fr\u002Fcmdb\u002Fpmone\u002Fhistorie?p18_id=1901781\u0026session=14068159173354\u0026cs=3QOzWia3i0ASd7wkXHMAg5T6NEfyHlssbT7x8P0YJLRCR6mScmxs4O2uJts_gAcW324vtEJLBtYs8AUNcVkEMdQ\u0026dialogCs=gLb97jFq4Asj5UZI3-lY8CwCesHQyB-RWhjJV1aqnI41RNPh7ROQpDtu1bGF5RlXXqR-mb-aBweJtBgnvQF8gw',{title:'Historie',h:'auto',w:'720',mxw:'960',modal:true,dialog:null,dlgCls:'t-Dialog-page--standard '+''},'','#R1_PRODUCTS')""><i class=""fa fa-archive""></i></a>";15.08.2025 16:22
S&CC;Patient XCare Suite Komplett;Patient XCare Suite Komplett;Patient XCare Suite mit Questionnaires;;Patient XCare Suite mit Questionnaires;Ja;udoc-configurator/ CustInst.: Nein<br>application-frame/ CustInst.: Nein<br>my-patients/ CustInst.: Nein<br>questionnaire/ CustInst.: Nein<br>portal-manager/ CustInst.: Nein<br>security/ CustInst.: Nein<br>u-attachments/ CustInst.: Nein;;;Nein;;Nein;Nein;"Optionaler Einsatz des ClamAV AntiVirus Scanner -> Container ""clamav"" - docker-compose-clamav.yml Siehe: https://confluence.dedalus.com/pages/viewpage.action?spaceKey=Architecture&title=Antivirus+scanner+in+ORBIS+U";;Francois Wasmes;Nein;;;;;;Ja;;;"<a href=""javascript:apex.theme42.dialog('\u002Fords\u002Fr\u002Fcmdb\u002Fpmone\u002Fhistorie?p18_id=1615427\u0026session=14068159173354\u0026cs=3TCWeGargEDSxiGoRDzm_41NwCcJCIQ-BQ2f-K4fKNXHFRFAl7DaeMNjwE4IUo8AEumnDm9pZl_2XyO-nt_G8MA\u0026dialogCs=gLb97jFq4Asj5UZI3-lY8CwCesHQyB-RWhjJV1aqnI41RNPh7ROQpDtu1bGF5RlXXqR-mb-aBweJtBgnvQF8gw',{title:'Historie',h:'auto',w:'720',mxw:'960',modal:true,dialog:null,dlgCls:'t-Dialog-page--standard '+''},'','#R1_PRODUCTS')""><i class=""fa fa-archive""></i></a>";27.09.2024 10:56
ORBIS;ORBIS KI-unterstützte Epikrise in Arztbriefschreibung;;;clinical summary, AI based epicrises;"KI-basierte Epikrise im Arztbrief (KI-generierte Zusammenfassung von medizinischen Patientenfalldaten bei der Entlassung im Fließtext).
Hosting der Dedalus KI in AWS Cloud Bedrock";Ja;ai-gateway/ CustInst.: Nein;;ai-gateway/ CustInst.: Nein;Nein;;Nein;Nein;"seit 84.43.04 AI Gateway als Basis zur KI Verbindung zu AWS
Datenextraktion ab 84.43.07 per docker container xTract";;"Daniel Rheinländer; Hans Katzenberger";Nein;;;;"LETTERS_AI_CLINSUM: Letters - AI -supported Clinical Summary (60325)
AI_GATEWAY: AI Gateway (60315)
XTRACT: xtract - Structured Data Extraction (60358)";Nein;Nein;;Nein;"<a href=""javascript:apex.theme42.dialog('\u002Fords\u002Fr\u002Fcmdb\u002Fpmone\u002Fhistorie?p18_id=1817764\u0026session=14068159173354\u0026cs=3hZqEQjsUhAsGEnZlKCOC2D7S8QIvubXuzoKXR6Vufh98li_TJAxny5ZtnmuCGlbaQWTNfClgR-7IH8AOg-sgHg\u0026dialogCs=gLb97jFq4Asj5UZI3-lY8CwCesHQyB-RWhjJV1aqnI41RNPh7ROQpDtu1bGF5RlXXqR-mb-aBweJtBgnvQF8gw',{title:'Historie',h:'auto',w:'720',mxw:'960',modal:true,dialog:null,dlgCls:'t-Dialog-page--standard '+''},'','#R1_PRODUCTS')""><i class=""fa fa-archive""></i></a>";23.02.2026 09:53
ORBIS;eMedikationsplan/Notfalldatenmanagement;;;;"NFDM: lesen/schreiben von Notfalldaten (wie z.B: Allergien, Dauermedikation/-diagnosen etc.)
eMedikationsplan: lesen/schreiben auf/von EGK (Medikationsinformationen)";Nein;;;;Nein;;Nein;;;;"Brunhilde Friedrich
AddOn Team";;;;Kein RfC;;;;;;;03.12.2021 13:20
ORBIS;ORBIS Befundarbeitsplatz;Regular Care;;RWP report workplace;"Befunderstellungs-Arbeitsplatz in ORBIS U für ersten Anwendungsfall: Allgemeines Auftragsmanagement im Konsilworkflow 
basierend auf ORBIS CPOE Anforderungen";Ja;pdf-renderer/ CustInst.: Nein<br>print-template-editor/ CustInst.: Nein<br>reporting-workplace/ CustInst.: Nein<br>u-tns/ CustInst.: Nein<br>kafka-for-docker/ CustInst.: Nein<br>schema-registry/ CustInst.: Nein;docker-compose-reporting-workplace.yml, docker-compose-kafka-for-docker.yml;reporting-workplace/ CustInst.: Nein;Nein;;Nein;Nein;"LSTM Nachfolgeprodukt;
Voraussetzung: CPOE
optionale Speech-Integration (wenn beim Kunden lizenziert):OAS Speech Old, wenn Speech unter Nice genutzt wird.
Apache Kafka benötigt für Dokumentation der Tarifneutralen Leistungen U-TNS";;Daniel Rheinländer;Nein;;"<a href=""https://dedalus.interfacing.com/documents/details/1D14C03D-A700-4776-B89A-780FE9B47DF1?nodeType=DOCUMENT"""" target=""_blank"">1D14C03D-A700-4776-B89A-780FE9B47DF1 </a>";;REPORTWP: Report Workplace Base (60132);Nein;Nein;;Ja;"<a href=""javascript:apex.theme42.dialog('\u002Fords\u002Fr\u002Fcmdb\u002Fpmone\u002Fhistorie?p18_id=1425842\u0026session=14068159173354\u0026cs=36fjvFhlsN50EdrFfwfv_n_uJxCYs5ZMx6vQTXDZ7aWPHW99gc_fXvXO1Daor5OkzT5B_koTWSVSAwME30OeINQ\u0026dialogCs=gLb97jFq4Asj5UZI3-lY8CwCesHQyB-RWhjJV1aqnI41RNPh7ROQpDtu1bGF5RlXXqR-mb-aBweJtBgnvQF8gw',{title:'Historie',h:'auto',w:'720',mxw:'960',modal:true,dialog:null,dlgCls:'t-Dialog-page--standard '+''},'','#R1_PRODUCTS')""><i class=""fa fa-archive""></i></a>";03.03.2026 11:41
DIIT;ORBIS RIS U;;;;nur für RIS Standalone Kunden;Ja;;;;Nein;;Nein;Nein;;;Marcus Muth;Nein;;;Kein RfC;;Nein;Nein;;Nein;"<a href=""javascript:apex.theme42.dialog('\u002Fords\u002Fr\u002Fcmdb\u002Fpmone\u002Fhistorie?p18_id=1392150\u0026session=14068159173354\u0026cs=3sCblQOqNKduO75srVvUNQyk0g8AM2_lTv9JW1AZuYwrSLmagDPWtxNjmhyrWJgvSwwc8x_I_AK8JkakMV-LdRg\u0026dialogCs=gLb97jFq4Asj5UZI3-lY8CwCesHQyB-RWhjJV1aqnI41RNPh7ROQpDtu1bGF5RlXXqR-mb-aBweJtBgnvQF8gw',{title:'Historie',h:'auto',w:'720',mxw:'960',modal:true,dialog:null,dlgCls:'t-Dialog-page--standard '+''},'','#R1_PRODUCTS')""><i class=""fa fa-archive""></i></a>";03.03.2026 04:42
ORBIS;IBIL;Billing;IBIL;;Integrated Billing - NICE;Nein;;;;Nein;;Nein;Nein;;;Jürgen Pölger;Nein;;;kein RfC;;Ja;Ja;;;"<a href=""javascript:apex.theme42.dialog('\u002Fords\u002Fr\u002Fcmdb\u002Fpmone\u002Fhistorie?p18_id=1392073\u0026session=14068159173354\u0026cs=3ntySy9g_fuCspzi_eCpQFfZgOfEhpzEK-0gTaIF5zXAUTdguAAHdVf9ZiScrX0QXjd7mVm80xtQueUCRvnr57g\u0026dialogCs=gLb97jFq4Asj5UZI3-lY8CwCesHQyB-RWhjJV1aqnI41RNPh7ROQpDtu1bGF5RlXXqR-mb-aBweJtBgnvQF8gw',{title:'Historie',h:'auto',w:'720',mxw:'960',modal:true,dialog:null,dlgCls:'t-Dialog-page--standard '+''},'','#R1_PRODUCTS')""><i class=""fa fa-archive""></i></a>";21.01.2026 14:50
